customer_id,annual_spend_inr,txn_frequency_per_year,avg_order_value_inr,days_since_last_purchase,customer_age,loyalty_score,city,city_tier,gender,payment_method,customer_segment
CUST10726,27530,36,446,19,42,46.2,Kolkata,2,M,UPI,Bargain hunters
CUST10727,7563,9,1543,43,52,40.6,Ahmedabad,2,M,Wallet,Occasional buyers
CUST10728,11213,33,342,34,31,65.4,Kolkata,2,F,UPI,Bargain hunters
CUST10729,9083,37,239,9,26,92.6,Ahmedabad,2,M,Net Banking,Young explorers
CUST10730,26351,19,2165,42,32,49.6,Delhi,1,M,Wallet,Regular shoppers
CUST10731,31660,21,1899,24,22,45.2,Hyderabad,2,M,Credit Card,Regular shoppers
CUST10732,149580,27,554,180,29,54.0,Chennai,2,M,Debit Card,Noise
CUST10733,11934,7,1093,44,24,34.4,Jaipur,3,M,COD,Occasional buyers
CUST10734,25394,18,1447,20,18,55.6,Delhi,1,M,Wallet,Regular shoppers
CUST10735,78898,4,8089,55,52,43.1,Ahmedabad,2,M,Wallet,High-value infrequent
CUST10736,26830,18,1461,31,40,86.5,Ahmedabad,2,M,Net Banking,Regular shoppers
CUST10737,9515,6,1319,31,47,35.1,Bengaluru,1,M,Net Banking,Occasional buyers
CUST10738,38182,17,1616,33,21,76.8,Lucknow,3,F,Wallet,Regular shoppers
CUST10739,71250,10,9758,38,52,63.6,Pune,2,F,COD,High-value infrequent
CUST10740,10392,11,998,62,75,38.9,Chennai,2,F,Net Banking,Occasional buyers
CUST10741,6494,6,1783,78,48,21.6,Bengaluru,1,F,UPI,Occasional buyers
CUST10742,66179,37,2014,12,41,89.9,Chennai,2,F,Credit Card,Premium loyalists
CUST10743,1000,31,478,7,20,56.8,Mumbai,1,F,Wallet,Young explorers
CUST10744,40469,19,1639,31,43,90.6,Pune,2,F,UPI,Regular shoppers
CUST10745,24781,40,396,28,33,52.4,Chennai,2,M,UPI,Bargain hunters
CUST10746,34478,17,1541,28,18,59.0,Delhi,1,F,Wallet,Regular shoppers
CUST10747,17278,24,564,12,20,71.5,Pune,2,M,Net Banking,Bargain hunters
CUST10748,47199,14,2168,10,18,52.9,Pune,2,F,Wallet,Regular shoppers
CUST10749,56440,5,12632,55,69,62.1,Hyderabad,2,M,Wallet,High-value infrequent
CUST10750,158548,27,988,22,64,77.9,Jaipur,3,F,Debit Card,Noise
CUST10751,14072,33,367,14,21,36.5,Bengaluru,1,F,UPI,Young explorers
CUST10752,18958,30,610,19,35,66.5,Delhi,1,M,Debit Card,Bargain hunters
CUST10753,17818,32,560,24,28,36.9,Pune,2,F,Net Banking,Bargain hunters
CUST10754,11025,8,739,73,46,11.2,Lucknow,3,F,Credit Card,Occasional buyers
CUST10755,17830,36,178,10,19,85.8,Jaipur,3,M,Debit Card,Young explorers
CUST10756,8638,22,344,1,31,74.5,Jaipur,3,M,Debit Card,Young explorers
CUST10757,9269,17,600,8,24,80.6,Lucknow,3,F,Debit Card,Young explorers
CUST10758,73582,40,2206,13,38,80.4,Chennai,2,F,Wallet,Premium loyalists
CUST10759,26180,20,742,7,18,55.9,Hyderabad,2,M,COD,Bargain hunters
CUST10760,37613,24,1488,36,30,52.9,Kolkata,2,F,Debit Card,Regular shoppers
CUST10761,23114,55,404,21,23,45.2,Mumbai,1,F,Debit Card,Bargain hunters
CUST10762,7210,6,1071,82,27,34.7,Mumbai,1,M,COD,Occasional buyers
CUST10763,8865,8,1111,69,42,33.5,Lucknow,3,F,Net Banking,Occasional buyers
CUST10764,81902,2,11945,32,50,58.3,Chennai,2,F,Wallet,High-value infrequent
CUST10765,9128,11,970,55,36,55.0,Delhi,1,M,Net Banking,Occasional buyers
CUST10766,72771,8,8157,27,42,43.6,Lucknow,3,M,UPI,High-value infrequent
CUST10767,67358,3,13367,45,49,44.6,Hyderabad,2,M,Credit Card,High-value infrequent
CUST10768,12488,43,434,4,18,55.2,Hyderabad,2,F,Credit Card,Young explorers
CUST10769,69229,6,10220,63,37,80.7,Mumbai,1,M,Net Banking,High-value infrequent
CUST10770,91180,49,2226,1,37,96.3,Hyderabad,2,M,Debit Card,Premium loyalists
CUST10771,29332,27,1751,21,31,56.5,Bengaluru,1,M,Wallet,Regular shoppers
CUST10772,9641,29,637,11,22,55.9,Kolkata,2,F,Debit Card,Young explorers
CUST10773,18443,24,390,19,29,81.3,Lucknow,3,M,Wallet,Bargain hunters
CUST10774,8971,1,1586,68,38,51.3,Lucknow,3,M,COD,Occasional buyers
CUST10775,12437,27,412,18,38,36.6,Bengaluru,1,M,COD,Bargain hunters
CUST10776,20049,32,500,19,26,75.4,Chennai,2,M,Net Banking,Bargain hunters
CUST10777,26241,17,2156,31,45,80.2,Lucknow,3,F,UPI,Regular shoppers
CUST10778,46427,18,1126,34,47,59.1,Hyderabad,2,F,Net Banking,Regular shoppers
CUST10779,7085,3,887,25,54,43.0,Pune,2,F,Wallet,Occasional buyers
CUST10780,19645,34,363,18,29,43.1,Ahmedabad,2,M,Debit Card,Bargain hunters
CUST10781,15711,40,441,11,27,84.1,Pune,2,M,UPI,Young explorers
CUST10782,7769,6,1935,38,46,43.3,Bengaluru,1,M,Debit Card,Occasional buyers
CUST10783,11375,11,1554,68,49,36.7,Mumbai,1,M,Debit Card,Occasional buyers
CUST10784,30406,24,1435,15,27,56.5,Chennai,2,M,Credit Card,Regular shoppers
CUST10785,53219,52,1584,21,42,91.3,Delhi,1,M,COD,Premium loyalists
CUST10786,40170,13,1650,26,26,76.3,Lucknow,3,M,Credit Card,Regular shoppers
CUST10787,12442,38,694,7,23,52.2,Lucknow,3,M,COD,Young explorers
CUST10788,9496,5,1262,45,50,52.0,Pune,2,M,Wallet,Occasional buyers
CUST10789,9427,2,1416,11,44,38.9,Mumbai,1,F,UPI,Occasional buyers
CUST10790,91035,46,2017,28,39,78.8,Lucknow,3,M,Wallet,Premium loyalists
CUST10791,60223,46,2814,7,49,97.8,Jaipur,3,M,Credit Card,Premium loyalists
CUST10792,28515,18,1709,32,30,59.0,Chennai,2,F,COD,Regular shoppers
CUST10793,79086,8,9256,70,60,53.4,Chennai,2,F,COD,High-value infrequent
CUST10794,89160,37,1441,21,36,84.6,Pune,2,M,UPI,Premium loyalists
CUST10795,23667,31,402,25,22,56.3,Chennai,2,F,Wallet,Bargain hunters
CUST10796,42610,18,1290,11,33,68.8,Delhi,1,M,UPI,Regular shoppers
CUST10797,20571,23,2246,27,18,57.8,Pune,2,M,Credit Card,Regular shoppers
CUST10798,34878,15,1482,17,38,60.4,Jaipur,3,M,Wallet,Regular shoppers
CUST10799,38886,91,7806,273,28,86.8,Ahmedabad,2,F,COD,Noise
CUST10800,19707,17,1573,20,18,72.1,Hyderabad,2,M,Credit Card,Regular shoppers
CUST10801,45758,18,1265,19,22,59.3,Kolkata,2,M,Debit Card,Regular shoppers
CUST10802,81115,38,2125,12,41,96.1,Mumbai,1,M,Wallet,Premium loyalists
CUST10803,22548,46,595,26,26,39.7,Jaipur,3,M,Debit Card,Bargain hunters
CUST10804,18675,37,586,3,18,98.3,Delhi,1,M,Debit Card,Young explorers
CUST10805,20045,38,291,15,42,36.4,Kolkata,2,M,COD,Bargain hunters
CUST10806,78915,5,11171,44,48,59.6,Mumbai,1,M,Credit Card,High-value infrequent
CUST10807,87126,7,7927,74,50,87.2,Bengaluru,1,F,Wallet,High-value infrequent
CUST10808,4758,12,1545,85,32,25.3,Kolkata,2,F,UPI,Occasional buyers
CUST10809,103230,5,21382,305,33,92.5,Kolkata,2,F,Wallet,Noise
CUST10810,32828,19,1303,5,19,60.8,Pune,2,M,Credit Card,Regular shoppers
CUST10811,14130,36,461,4,22,85.9,Jaipur,3,M,UPI,Young explorers
CUST10812,19036,29,476,1,21,64.3,Pune,2,F,Credit Card,Bargain hunters
CUST10813,21287,23,1570,49,39,62.4,Jaipur,3,F,COD,Regular shoppers
CUST10814,7936,7,2012,62,18,33.1,Pune,2,F,Wallet,Occasional buyers
CUST10815,30040,15,2190,42,40,55.6,Chennai,2,M,Net Banking,Regular shoppers
CUST10816,36032,28,1408,6,18,65.4,Pune,2,F,UPI,Regular shoppers
CUST10817,28258,33,595,22,18,19.1,Lucknow,3,F,Credit Card,Bargain hunters
CUST10818,41144,18,2004,19,33,57.9,Ahmedabad,2,M,Wallet,Regular shoppers
CUST10819,43245,24,2011,29,39,66.9,Chennai,2,M,Debit Card,Regular shoppers
CUST10820,13759,9,1205,32,37,45.1,Mumbai,1,F,UPI,Occasional buyers
CUST10821,6039,4,783,69,53,39.4,Chennai,2,F,Wallet,Occasional buyers
CUST10822,57146,6,7453,63,52,71.0,Lucknow,3,F,Wallet,High-value infrequent
CUST10823,28246,19,1092,40,35,78.5,Lucknow,3,M,Wallet,Regular shoppers
CUST10824,29614,19,1197,31,18,61.6,Chennai,2,M,UPI,Regular shoppers
CUST10825,91097,40,2548,29,31,100,Hyderabad,2,M,Net Banking,Premium loyalists
CUST10826,10296,2,1364,54,20,18.2,Ahmedabad,2,M,Wallet,Occasional buyers
CUST10827,20258,40,404,12,24,55.7,Bengaluru,1,F,Debit Card,Bargain hunters
CUST10828,8342,9,1617,60,47,34.5,Pune,2,M,UPI,Occasional buyers
CUST10829,28986,15,1344,25,33,49.3,Bengaluru,1,M,Debit Card,Regular shoppers
CUST10830,5834,9,1345,23,51,36.7,Ahmedabad,2,M,UPI,Occasional buyers
CUST10831,25270,12,1763,28,18,79.4,Kolkata,2,F,Credit Card,Regular shoppers
CUST10832,34546,13,1809,15,29,60.8,Pune,2,F,Wallet,Regular shoppers
CUST10833,11659,7,1094,86,48,42.5,Delhi,1,F,UPI,Occasional buyers
CUST10834,72206,50,2713,11,37,96.1,Delhi,1,M,UPI,Premium loyalists
CUST10835,22389,53,338,13,23,45.6,Bengaluru,1,M,COD,Bargain hunters
CUST10836,8707,10,1879,50,57,52.0,Lucknow,3,F,Wallet,Occasional buyers
CUST10837,14475,21,508,4,24,62.4,Mumbai,1,M,Credit Card,Young explorers
CUST10838,69803,8,7676,37,68,64.2,Ahmedabad,2,F,Wallet,High-value infrequent
CUST10839,25705,79,23591,52,51,61.7,Ahmedabad,2,M,Wallet,Noise
CUST10840,20773,32,576,24,18,52.7,Chennai,2,F,Wallet,Bargain hunters
CUST10841,75638,34,2226,9,49,81.2,Chennai,2,M,Net Banking,Premium loyalists
CUST10842,61226,4,9729,68,53,58.0,Kolkata,2,F,Net Banking,High-value infrequent
CUST10843,14459,43,376,27,36,21.9,Kolkata,2,M,COD,Bargain hunters
CUST10844,33573,22,1906,13,34,80.6,Pune,2,F,Debit Card,Regular shoppers
CUST10845,86559,45,2135,17,35,91.1,Mumbai,1,M,UPI,Premium loyalists
CUST10846,75532,38,1711,16,44,89.7,Pune,2,F,Debit Card,Premium loyalists
CUST10847,22795,8,10054,30,59,60.3,Ahmedabad,2,M,UPI,High-value infrequent
CUST10848,5786,31,252,4,22,83.0,Bengaluru,1,M,Net Banking,Young explorers
CUST10849,32952,24,2108,32,18,52.8,Kolkata,2,M,Net Banking,Regular shoppers
CUST10850,60732,60,2209,6,46,100,Pune,2,M,Credit Card,Premium loyalists
CUST10851,67116,10,11428,18,44,60.7,Chennai,2,F,UPI,High-value infrequent
CUST10852,33621,18,923,45,39,65.9,Chennai,2,F,UPI,Regular shoppers
CUST10853,9429,9,1061,73,35,28.4,Hyderabad,2,M,Net Banking,Occasional buyers
CUST10854,24636,43,619,27,25,49.2,Kolkata,2,M,Credit Card,Bargain hunters
CUST10855,94505,52,1832,9,33,93.3,Delhi,1,M,Net Banking,Premium loyalists
CUST10856,33559,22,1576,39,38,70.5,Hyderabad,2,M,COD,Regular shoppers
CUST10857,72207,60,1893,3,40,93.7,Mumbai,1,F,COD,Premium loyalists
CUST10858,17389,32,586,27,34,45.6,Jaipur,3,F,UPI,Bargain hunters
CUST10859,22262,27,1688,12,21,60.1,Pune,2,M,UPI,Regular shoppers
CUST10860,19984,24,393,17,25,76.9,Pune,2,M,Net Banking,Young explorers
CUST10861,63099,9,7532,27,59,46.9,Ahmedabad,2,M,Net Banking,High-value infrequent
CUST10862,11660,6,1637,53,36,44.5,Jaipur,3,F,Credit Card,Occasional buyers
CUST10863,39705,19,1740,19,18,83.8,Chennai,2,M,Credit Card,Regular shoppers
CUST10864,92473,5,6947,51,45,61.0,Bengaluru,1,M,Credit Card,High-value infrequent
CUST10865,15346,30,339,1,31,61.8,Pune,2,F,Credit Card,Bargain hunters
CUST10866,102573,38,2288,23,39,89.1,Bengaluru,1,F,Net Banking,Premium loyalists
CUST10867,15324,34,319,18,29,45.0,Pune,2,F,Net Banking,Bargain hunters
CUST10868,8882,13,1531,30,61,39.6,Jaipur,3,F,Wallet,Occasional buyers
CUST10869,18617,17,1715,18,28,50.7,Kolkata,2,F,COD,Regular shoppers
CUST10870,8278,13,870,53,59,28.3,Kolkata,2,M,Wallet,Occasional buyers
CUST10871,80100,49,2093,14,41,89.3,Lucknow,3,M,Credit Card,Premium loyalists
CUST10872,198711,83,20809,26,35,98.4,Hyderabad,2,M,UPI,Noise
CUST10873,44791,18,13660,117,70,68.8,Chennai,2,F,Net Banking,Noise
CUST10874,12784,11,796,41,58,46.3,Lucknow,3,M,Net Banking,Occasional buyers
CUST10875,16506,41,443,12,18,30.2,Bengaluru,1,F,UPI,Bargain hunters
CUST10876,7264,3,1557,31,29,28.6,Jaipur,3,F,Net Banking,Occasional buyers
CUST10877,120369,37,1715,9,21,91.0,Bengaluru,1,F,Wallet,Premium loyalists
CUST10878,25598,61,20469,140,51,99.0,Pune,2,M,Net Banking,Noise
CUST10879,29497,18,1634,13,39,90.0,Jaipur,3,M,Net Banking,Regular shoppers
CUST10880,11802,34,652,34,28,41.2,Jaipur,3,F,Wallet,Bargain hunters
CUST10881,14901,40,273,10,23,85.5,Delhi,1,F,COD,Young explorers
CUST10882,7498,7,1350,96,38,30.4,Hyderabad,2,F,Wallet,Occasional buyers
CUST10883,104096,6,7993,37,38,50.4,Hyderabad,2,M,UPI,High-value infrequent
CUST10884,15669,25,738,8,24,73.4,Jaipur,3,M,Credit Card,Young explorers
CUST10885,15516,31,612,30,33,48.9,Bengaluru,1,F,Net Banking,Bargain hunters
CUST10886,26378,29,553,28,26,76.7,Kolkata,2,M,Net Banking,Bargain hunters
CUST10887,22781,27,518,27,18,63.9,Kolkata,2,F,Debit Card,Bargain hunters
CUST10888,35819,17,2129,19,21,68.1,Ahmedabad,2,F,COD,Regular shoppers
CUST10889,26970,19,1946,13,18,95.3,Jaipur,3,M,Credit Card,Regular shoppers
CUST10890,26902,31,2216,8,37,52.4,Ahmedabad,2,M,UPI,Regular shoppers
CUST10891,68375,59,1944,13,48,91.3,Hyderabad,2,F,UPI,Premium loyalists
CUST10892,8894,20,635,23,28,35.3,Ahmedabad,2,F,UPI,Bargain hunters
CUST10893,21245,35,606,9,21,55.1,Jaipur,3,M,Net Banking,Bargain hunters
CUST10894,113545,40,2379,10,43,88.1,Bengaluru,1,F,UPI,Premium loyalists
CUST10895,20004,40,522,17,18,37.6,Kolkata,2,F,COD,Bargain hunters
CUST10896,14352,2,1344,88,37,34.2,Kolkata,2,F,Debit Card,Occasional buyers
CUST10897,40008,22,1237,34,19,70.2,Bengaluru,1,F,Net Banking,Regular shoppers
CUST10898,54502,8,10799,9,41,80.6,Jaipur,3,F,UPI,High-value infrequent
CUST10899,77999,43,2999,7,44,97.1,Lucknow,3,F,Wallet,Premium loyalists
CUST10900,6881,8,1321,23,38,38.4,Pune,2,F,Debit Card,Occasional buyers
CUST10901,33118,23,1179,16,49,67.4,Hyderabad,2,M,Credit Card,Regular shoppers
CUST10902,23179,48,495,15,26,37.4,Pune,2,F,UPI,Bargain hunters
CUST10903,51249,6,8654,42,43,58.3,Mumbai,1,F,COD,High-value infrequent
CUST10904,13995,51,580,12,38,70.1,Ahmedabad,2,F,Wallet,Bargain hunters
CUST10905,46064,3,8489,27,43,45.6,Ahmedabad,2,M,Wallet,High-value infrequent
CUST10906,11290,3,1003,58,46,13.0,Delhi,1,F,UPI,Occasional buyers
CUST10907,9741,4,966,103,49,16.5,Ahmedabad,2,F,UPI,Occasional buyers
CUST10908,74475,8,11094,33,68,52.7,Pune,2,F,Credit Card,High-value infrequent
CUST10909,118126,32,2660,13,47,83.7,Ahmedabad,2,M,Credit Card,Premium loyalists
CUST10910,6718,8,727,42,54,28.6,Pune,2,M,Credit Card,Occasional buyers
CUST10911,33265,25,1288,3,19,74.0,Kolkata,2,F,COD,Regular shoppers
CUST10912,22426,47,636,22,33,24.1,Mumbai,1,M,COD,Bargain hunters
CUST10913,33293,18,1200,20,25,70.4,Pune,2,F,Net Banking,Regular shoppers
CUST10914,25194,23,501,31,40,49.1,Kolkata,2,M,Debit Card,Bargain hunters
CUST10915,71606,49,2720,5,39,98.1,Ahmedabad,2,M,Net Banking,Premium loyalists
CUST10916,16162,20,1666,13,47,81.4,Jaipur,3,M,Credit Card,Regular shoppers
CUST10917,29462,20,1670,35,25,87.0,Lucknow,3,F,UPI,Regular shoppers
CUST10918,31652,16,2178,13,19,74.3,Mumbai,1,F,COD,Regular shoppers
CUST10919,16219,18,537,25,22,48.1,Jaipur,3,F,UPI,Bargain hunters
CUST10920,12836,28,408,15,18,40.1,Jaipur,3,M,UPI,Bargain hunters
CUST10921,69378,6,10931,33,43,64.9,Ahmedabad,2,M,Net Banking,High-value infrequent
CUST10922,12455,31,419,25,34,60.5,Chennai,2,M,Net Banking,Bargain hunters
CUST10923,72251,5,10080,41,32,59.4,Mumbai,1,F,Credit Card,High-value infrequent
CUST10924,27001,8,1240,12,44,70.0,Delhi,1,F,COD,Regular shoppers
CUST10925,25828,15,1865,33,47,65.8,Bengaluru,1,F,UPI,Regular shoppers
CUST10926,10288,16,264,4,18,99.7,Bengaluru,1,F,Net Banking,Young explorers
CUST10927,26619,45,656,8,27,26.5,Ahmedabad,2,F,Credit Card,Bargain hunters
CUST10928,39493,19,1298,16,33,77.1,Jaipur,3,F,Debit Card,Regular shoppers
CUST10929,21379,13,1457,13,22,72.7,Ahmedabad,2,F,UPI,Regular shoppers
CUST10930,14349,44,524,32,22,48.2,Lucknow,3,F,Debit Card,Bargain hunters
CUST10931,10698,9,1292,73,37,29.1,Kolkata,2,F,COD,Occasional buyers
CUST10932,15550,30,465,23,18,31.1,Jaipur,3,M,Wallet,Bargain hunters
CUST10933,87499,48,2135,15,18,88.5,Mumbai,1,M,Debit Card,Premium loyalists
CUST10934,63266,43,2223,10,34,89.1,Ahmedabad,2,F,Credit Card,Premium loyalists
CUST10935,78119,33,2084,7,48,91.1,Hyderabad,2,F,Net Banking,Premium loyalists
CUST10936,36770,6,14387,206,31,97.0,Chennai,2,M,Debit Card,Noise
CUST10937,14423,34,742,11,25,47.3,Ahmedabad,2,F,Wallet,Bargain hunters
CUST10938,17450,37,597,13,21,68.0,Jaipur,3,M,Debit Card,Young explorers
CUST10939,7500,26,227,13,25,89.3,Jaipur,3,F,Credit Card,Young explorers
CUST10940,20579,34,664,32,21,41.8,Pune,2,F,Debit Card,Bargain hunters
CUST10941,89230,17,18674,199,54,46.3,Ahmedabad,2,M,Debit Card,Noise
CUST10942,24058,20,1945,19,31,59.7,Pune,2,M,Debit Card,Regular shoppers
CUST10943,73652,7,12971,79,43,79.6,Chennai,2,F,Debit Card,High-value infrequent
CUST10944,20747,28,1347,21,39,56.6,Lucknow,3,F,UPI,Regular shoppers
CUST10945,7070,1,891,52,53,44.0,Hyderabad,2,M,UPI,Occasional buyers
CUST10946,21673,42,584,23,34,56.8,Delhi,1,F,Debit Card,Bargain hunters
CUST10947,42571,14,1502,44,18,79.6,Bengaluru,1,M,UPI,Regular shoppers
CUST10948,93570,39,1941,18,53,94.3,Ahmedabad,2,M,Debit Card,Premium loyalists
CUST10949,11452,8,1559,46,55,45.1,Chennai,2,M,Wallet,Occasional buyers
CUST10950,18143,40,411,1,19,49.3,Lucknow,3,F,UPI,Bargain hunters
CUST10951,6656,7,1837,64,47,33.6,Ahmedabad,2,F,Wallet,Occasional buyers
CUST10952,68334,6,7844,25,41,60.9,Ahmedabad,2,F,Wallet,High-value infrequent
CUST10953,30798,20,2093,14,19,83.7,Kolkata,2,F,Debit Card,Regular shoppers
CUST10954,33689,18,1454,30,18,66.4,Chennai,2,M,COD,Regular shoppers
CUST10955,32107,18,1852,14,40,43.7,Lucknow,3,M,Credit Card,Regular shoppers
CUST10956,79599,6,7642,47,46,78.1,Lucknow,3,M,COD,High-value infrequent
CUST10957,39954,15,1292,5,28,78.1,Ahmedabad,2,F,Net Banking,Regular shoppers
CUST10958,22683,39,718,5,32,48.3,Pune,2,F,COD,Bargain hunters
CUST10959,53685,5,6566,62,73,31.2,Lucknow,3,M,Credit Card,High-value infrequent
CUST10960,8517,6,1460,47,55,19.5,Pune,2,F,Wallet,Occasional buyers
CUST10961,91269,43,2348,4,39,86.0,Mumbai,1,M,UPI,Premium loyalists
CUST10962,32457,17,1499,42,50,65.3,Pune,2,F,Debit Card,Regular shoppers
CUST10963,38899,21,1237,1,30,60.8,Delhi,1,F,COD,Regular shoppers
CUST10964,104423,5,14277,26,73,63.2,Bengaluru,1,F,Wallet,High-value infrequent
CUST10965,13686,9,324,11,22,83.9,Ahmedabad,2,M,Wallet,Young explorers
CUST10966,78635,5,9643,35,56,55.0,Bengaluru,1,F,Debit Card,High-value infrequent
CUST10967,33772,21,1585,24,36,63.2,Ahmedabad,2,F,Wallet,Regular shoppers
CUST10968,94230,41,1560,11,40,98.8,Pune,2,F,Credit Card,Premium loyalists
CUST10969,20179,21,404,30,37,30.0,Ahmedabad,2,F,Credit Card,Bargain hunters
CUST10970,85839,51,2186,7,41,95.9,Kolkata,2,F,Wallet,Premium loyalists
CUST10971,19053,37,440,20,18,76.3,Delhi,1,F,UPI,Young explorers
CUST10972,103901,39,2270,20,26,92.1,Lucknow,3,M,UPI,Premium loyalists
CUST10973,22446,21,338,1,21,44.0,Jaipur,3,F,UPI,Bargain hunters
CUST10974,95533,46,1909,2,28,89.1,Chennai,2,F,Credit Card,Premium loyalists
CUST10975,28348,34,367,20,21,56.0,Chennai,2,M,Debit Card,Bargain hunters
CUST10976,33876,15,1137,41,19,69.4,Hyderabad,2,M,UPI,Regular shoppers
CUST10977,59535,6,10143,43,42,49.8,Chennai,2,F,Debit Card,High-value infrequent
CUST10978,11957,13,1465,58,63,36.8,Bengaluru,1,M,UPI,Occasional buyers
CUST10979,17020,34,707,5,19,83.0,Ahmedabad,2,F,Credit Card,Young explorers
CUST10980,6625,8,1920,72,18,36.7,Pune,2,F,Wallet,Occasional buyers
CUST10981,92469,2,9078,17,47,47.1,Pune,2,M,Debit Card,High-value infrequent
CUST10982,12806,26,594,20,22,47.8,Ahmedabad,2,M,Debit Card,Bargain hunters
CUST10983,7784,7,1608,59,29,40.4,Jaipur,3,F,Credit Card,Occasional buyers
CUST10984,87964,41,2107,21,46,82.0,Chennai,2,M,Wallet,Premium loyalists
CUST10985,82760,44,1953,16,31,87.1,Bengaluru,1,M,Debit Card,Premium loyalists
CUST10986,76462,7,7404,67,50,68.3,Lucknow,3,M,UPI,High-value infrequent
CUST10987,30170,19,1729,30,35,78.0,Mumbai,1,F,UPI,Regular shoppers
CUST10988,4981,7,1452,39,37,39.6,Pune,2,M,Wallet,Occasional buyers
CUST10989,10570,37,624,6,18,66.2,Lucknow,3,F,Wallet,Young explorers
CUST10990,8922,8,1334,49,41,29.1,Kolkata,2,M,Credit Card,Occasional buyers
CUST10991,10530,4,1352,59,48,31.4,Bengaluru,1,F,UPI,Occasional buyers
CUST10992,10052,31,385,28,24,36.1,Lucknow,3,M,Wallet,Bargain hunters
CUST10993,27483,32,1358,9,38,52.8,Kolkata,2,F,Debit Card,Regular shoppers
CUST10994,73521,43,2511,2,37,92.2,Jaipur,3,M,Debit Card,Premium loyalists
CUST10995,12333,8,1200,95,58,24.8,Hyderabad,2,M,COD,Occasional buyers
CUST10996,25860,25,477,14,19,63.0,Lucknow,3,F,Debit Card,Bargain hunters
CUST10997,88893,41,2938,1,33,81.6,Ahmedabad,2,F,Debit Card,Premium loyalists
CUST10998,6682,38,640,15,30,28.3,Chennai,2,M,Debit Card,Bargain hunters
CUST10999,25917,29,2139,31,30,53.2,Bengaluru,1,M,Debit Card,Regular shoppers
CUST11000,34040,23,1330,49,37,77.7,Delhi,1,M,UPI,Regular shoppers
CUST11001,5462,8,1215,67,54,40.3,Mumbai,1,M,Net Banking,Occasional buyers
CUST11002,14739,14,578,29,18,35.9,Chennai,2,F,Credit Card,Bargain hunters
CUST11003,76382,5,8451,31,33,72.8,Bengaluru,1,M,COD,High-value infrequent
CUST11004,13433,4,1214,18,26,37.2,Delhi,1,F,Wallet,Occasional buyers
CUST11005,29296,18,1869,40,51,73.9,Hyderabad,2,M,Debit Card,Regular shoppers
CUST11006,29903,22,1752,35,32,68.5,Kolkata,2,F,Net Banking,Regular shoppers
CUST11007,17263,31,482,14,21,72.5,Chennai,2,F,Net Banking,Young explorers
CUST11008,9321,21,553,10,18,59.7,Hyderabad,2,M,UPI,Bargain hunters
CUST11009,8330,33,529,2,32,27.8,Kolkata,2,F,Debit Card,Bargain hunters
CUST11010,29185,18,1384,7,54,60.4,Lucknow,3,F,Net Banking,Regular shoppers
CUST11011,91509,31,2382,19,26,91.8,Chennai,2,F,Wallet,Premium loyalists
CUST11012,28743,28,1867,44,25,74.8,Pune,2,F,COD,Regular shoppers
CUST11013,81688,43,1843,10,28,87.3,Kolkata,2,F,Wallet,Premium loyalists
CUST11014,72213,42,1789,15,32,84.3,Bengaluru,1,M,UPI,Premium loyalists
CUST11015,59987,30,2370,12,39,93.1,Ahmedabad,2,M,Net Banking,Premium loyalists
CUST11016,141698,88,12595,262,28,59.5,Ahmedabad,2,M,Debit Card,Noise
CUST11017,32472,28,1102,33,22,52.5,Bengaluru,1,F,Credit Card,Regular shoppers
CUST11018,72004,2,10232,58,59,44.8,Bengaluru,1,M,COD,High-value infrequent
CUST11019,21191,29,453,26,20,46.2,Delhi,1,M,COD,Bargain hunters
CUST11020,2310,9,1080,72,41,48.2,Jaipur,3,M,Wallet,Occasional buyers
CUST11021,34197,23,1622,20,31,59.6,Mumbai,1,M,Debit Card,Regular shoppers
CUST11022,7981,8,936,30,59,44.3,Pune,2,M,Debit Card,Occasional buyers
CUST11023,21241,18,1137,33,26,68.8,Ahmedabad,2,F,Credit Card,Regular shoppers
CUST11024,51542,5,8442,54,43,66.8,Delhi,1,M,Debit Card,High-value infrequent
CUST11025,8120,7,958,62,35,16.1,Chennai,2,M,UPI,Occasional buyers
CUST11026,42461,23,2006,34,39,52.6,Delhi,1,F,COD,Regular shoppers
CUST11027,97669,40,1991,14,37,84.7,Lucknow,3,M,Wallet,Premium loyalists
CUST11028,17938,32,623,28,22,46.6,Mumbai,1,M,Debit Card,Bargain hunters
CUST11029,19052,34,640,16,24,42.2,Ahmedabad,2,M,UPI,Bargain hunters
CUST11030,6404,2,1159,84,49,33.7,Jaipur,3,M,COD,Occasional buyers
CUST11031,59903,52,2564,3,49,91.1,Ahmedabad,2,M,UPI,Premium loyalists
CUST11032,18396,30,780,9,22,37.1,Ahmedabad,2,F,Debit Card,Bargain hunters
CUST11033,29214,17,1038,36,43,78.3,Pune,2,F,Credit Card,Regular shoppers
CUST11034,24682,18,2081,46,18,68.8,Delhi,1,M,Net Banking,Regular shoppers
CUST11035,23156,23,1731,21,43,57.0,Bengaluru,1,F,Credit Card,Regular shoppers
CUST11036,12529,13,736,10,25,82.4,Jaipur,3,F,Debit Card,Young explorers
CUST11037,80120,41,1950,1,45,100,Jaipur,3,F,Credit Card,Premium loyalists
CUST11038,96729,33,1468,1,41,87.0,Ahmedabad,2,M,Debit Card,Premium loyalists
